"","Gender","Age_Group","Race_or_Ethnicity","Education","SBP","BMI","Smoker","background_n"
"2043","Male","59+","NH White","Some college/TS","SBP<120",NA,"Smoke",0
"2044","Female","59+","NH White","Some college/TS","SBP<120",NA,"Smoke",0
"2045","Male","40-59","NH Black","Some college/TS","SBP<120",NA,"Smoke",0
"2046","Female","40-59","NH Black","Some college/TS","SBP<120",NA,"Smoke",0
"2047","Male","59+","NH Black","Some college/TS","SBP<120",NA,"Smoke",0
"2048","Female","59+","NH Black","Some college/TS","SBP<120",NA,"Smoke",0
"2049","Male","40-59","NH Asian","Some college/TS","SBP<120",NA,"Smoke",0
"2050","Female","40-59","NH Asian","Some college/TS","SBP<120",NA,"Smoke",0
"2051","Male","59+","NH Asian","Some college/TS","SBP<120",NA,"Smoke",0
"2052","Female","59+","NH Asian","Some college/TS","SBP<120",NA,"Smoke",0
"2053","Male","40-59","Hispanic","Some college/TS","SBP<120",NA,"Smoke",0
"2054","Female","40-59","Hispanic","Some college/TS","SBP<120",NA,"Smoke",0
"2055","Male","59+","Hispanic","Some college/TS","SBP<120",NA,"Smoke",0
"2056","Female","59+","Hispanic","Some college/TS","SBP<120",NA,"Smoke",0
"2057","Male","40-59","Other","Some college/TS","SBP<120",NA,"Smoke",0
"2058","Female","40-59","Other","Some college/TS","SBP<120",NA,"Smoke",0
"2059","Male","59+","Other","Some college/TS","SBP<120",NA,"Smoke",0
"2060","Female","59+","Other","Some college/TS","SBP<120",NA,"Smoke",0
"2061","Male","40-59","NH White",">=College grad","SBP<120",NA,"Smoke",0
"2062","Female","40-59","NH White",">=College grad","SBP<120",NA,"Smoke",0
"2063","Male","59+","NH White",">=College grad","SBP<120",NA,"Smoke",0
"2064","Female","59+","NH White",">=College grad","SBP<120",NA,"Smoke",0
"2065","Male","40-59","NH Black",">=College grad","SBP<120",NA,"Smoke",0
"2066","Female","40-59","NH Black",">=College grad","SBP<120",NA,"Smoke",0
"2067","Male","59+","NH Black",">=College grad","SBP<120",NA,"Smoke",0
"2068","Female","59+","NH Black",">=College grad","SBP<120",NA,"Smoke",0
"2069","Male","40-59","NH Asian",">=College grad","SBP<120",NA,"Smoke",0
"2070","Female","40-59","NH Asian",">=College grad","SBP<120",NA,"Smoke",0
"2071","Male","59+","NH Asian",">=College grad","SBP<120",NA,"Smoke",0
"2072","Female","59+","NH Asian",">=College grad","SBP<120",NA,"Smoke",0
"2073","Male","40-59","Hispanic",">=College grad","SBP<120",NA,"Smoke",0
"2074","Female","40-59","Hispanic",">=College grad","SBP<120",NA,"Smoke",0
"2075","Male","59+","Hispanic",">=College grad","SBP<120",NA,"Smoke",0
"2076","Female","59+","Hispanic",">=College grad","SBP<120",NA,"Smoke",0
"2077","Male","40-59","Other",">=College grad","SBP<120",NA,"Smoke",0
"2078","Female","40-59","Other",">=College grad","SBP<120",NA,"Smoke",0
"2079","Male","59+","Other",">=College grad","SBP<120",NA,"Smoke",0
"2080","Female","59+","Other",">=College grad","SBP<120",NA,"Smoke",0
"2081","Male","40-59","NH White",NA,"SBP<120",NA,"Smoke",0
"2082","Female","40-59","NH White",NA,"SBP<120",NA,"Smoke",0
"2083","Male","59+","NH White",NA,"SBP<120",NA,"Smoke",0
"2084","Female","59+","NH White",NA,"SBP<120",NA,"Smoke",0
"2085","Male","40-59","NH Black",NA,"SBP<120",NA,"Smoke",0
"2086","Female","40-59","NH Black",NA,"SBP<120",NA,"Smoke",0
"2087","Male","59+","NH Black",NA,"SBP<120",NA,"Smoke",0
"2088","Female","59+","NH Black",NA,"SBP<120",NA,"Smoke",0
"2089","Male","40-59","NH Asian",NA,"SBP<120",NA,"Smoke",0
"2090","Female","40-59","NH Asian",NA,"SBP<120",NA,"Smoke",0
"2091","Male","59+","NH Asian",NA,"SBP<120",NA,"Smoke",0
"2092","Female","59+","NH Asian",NA,"SBP<120",NA,"Smoke",0
"2093","Male","40-59","Hispanic",NA,"SBP<120",NA,"Smoke",0
"2094","Female","40-59","Hispanic",NA,"SBP<120",NA,"Smoke",0
"2095","Male","59+","Hispanic",NA,"SBP<120",NA,"Smoke",0
"2096","Female","59+","Hispanic",NA,"SBP<120",NA,"Smoke",0
"2097","Male","40-59","Other",NA,"SBP<120",NA,"Smoke",0
"2098","Female","40-59","Other",NA,"SBP<120",NA,"Smoke",0
"2099","Male","59+","Other",NA,"SBP<120",NA,"Smoke",0
"2100","Female","59+","Other",NA,"SBP<120",NA,"Smoke",0
"2101","Male","40-59","NH White","<HSG","SBP 120-129",NA,"Smoke",0
"2102","Female","40-59","NH White","<HSG","SBP 120-129",NA,"Smoke",0
"2103","Male","59+","NH White","<HSG","SBP 120-129",NA,"Smoke",15081
"2104","Female","59+","NH White","<HSG","SBP 120-129",NA,"Smoke",0
"2105","Male","40-59","NH Black","<HSG","SBP 120-129",NA,"Smoke",0
"2106","Female","40-59","NH Black","<HSG","SBP 120-129",NA,"Smoke",0
"2107","Male","59+","NH Black","<HSG","SBP 120-129",NA,"Smoke",0
"2108","Female","59+","NH Black","<HSG","SBP 120-129",NA,"Smoke",0
"2109","Male","40-59","NH Asian","<HSG","SBP 120-129",NA,"Smoke",0
"2110","Female","40-59","NH Asian","<HSG","SBP 120-129",NA,"Smoke",0
"2111","Male","59+","NH Asian","<HSG","SBP 120-129",NA,"Smoke",0
"2112","Female","59+","NH Asian","<HSG","SBP 120-129",NA,"Smoke",0
"2113","Male","40-59","Hispanic","<HSG","SBP 120-129",NA,"Smoke",0
"2114","Female","40-59","Hispanic","<HSG","SBP 120-129",NA,"Smoke",0
"2115","Male","59+","Hispanic","<HSG","SBP 120-129",NA,"Smoke",0
"2116","Female","59+","Hispanic","<HSG","SBP 120-129",NA,"Smoke",0
"2117","Male","40-59","Other","<HSG","SBP 120-129",NA,"Smoke",0
"2118","Female","40-59","Other","<HSG","SBP 120-129",NA,"Smoke",0
"2119","Male","59+","Other","<HSG","SBP 120-129",NA,"Smoke",0
"2120","Female","59+","Other","<HSG","SBP 120-129",NA,"Smoke",0
"2121","Male","40-59","NH White","HSG/GED","SBP 120-129",NA,"Smoke",0
"2122","Female","40-59","NH White","HSG/GED","SBP 120-129",NA,"Smoke",0
"2123","Male","59+","NH White","HSG/GED","SBP 120-129",NA,"Smoke",0
"2124","Female","59+","NH White","HSG/GED","SBP 120-129",NA,"Smoke",0
"2125","Male","40-59","NH Black","HSG/GED","SBP 120-129",NA,"Smoke",0
"2126","Female","40-59","NH Black","HSG/GED","SBP 120-129",NA,"Smoke",0
"2127","Male","59+","NH Black","HSG/GED","SBP 120-129",NA,"Smoke",0
"2128","Female","59+","NH Black","HSG/GED","SBP 120-129",NA,"Smoke",0
"2129","Male","40-59","NH Asian","HSG/GED","SBP 120-129",NA,"Smoke",0
"2130","Female","40-59","NH Asian","HSG/GED","SBP 120-129",NA,"Smoke",0
"2131","Male","59+","NH Asian","HSG/GED","SBP 120-129",NA,"Smoke",0
"2132","Female","59+","NH Asian","HSG/GED","SBP 120-129",NA,"Smoke",0
"2133","Male","40-59","Hispanic","HSG/GED","SBP 120-129",NA,"Smoke",0
"2134","Female","40-59","Hispanic","HSG/GED","SBP 120-129",NA,"Smoke",0
"2135","Male","59+","Hispanic","HSG/GED","SBP 120-129",NA,"Smoke",0
"2136","Female","59+","Hispanic","HSG/GED","SBP 120-129",NA,"Smoke",0
"2137","Male","40-59","Other","HSG/GED","SBP 120-129",NA,"Smoke",0
"2138","Female","40-59","Other","HSG/GED","SBP 120-129",NA,"Smoke",0
"2139","Male","59+","Other","HSG/GED","SBP 120-129",NA,"Smoke",0
"2140","Female","59+","Other","HSG/GED","SBP 120-129",NA,"Smoke",0
"2141","Male","40-59","NH White","Some college/TS","SBP 120-129",NA,"Smoke",0
"2142","Female","40-59","NH White","Some college/TS","SBP 120-129",NA,"Smoke",0
"2143","Male","59+","NH White","Some college/TS","SBP 120-129",NA,"Smoke",0
"2144","Female","59+","NH White","Some college/TS","SBP 120-129",NA,"Smoke",0
"2145","Male","40-59","NH Black","Some college/TS","SBP 120-129",NA,"Smoke",0
"2146","Female","40-59","NH Black","Some college/TS","SBP 120-129",NA,"Smoke",0
"2147","Male","59+","NH Black","Some college/TS","SBP 120-129",NA,"Smoke",14019
"2148","Female","59+","NH Black","Some college/TS","SBP 120-129",NA,"Smoke",0
"2149","Male","40-59","NH Asian","Some college/TS","SBP 120-129",NA,"Smoke",0
"2150","Female","40-59","NH Asian","Some college/TS","SBP 120-129",NA,"Smoke",0
"2151","Male","59+","NH Asian","Some college/TS","SBP 120-129",NA,"Smoke",0
"2152","Female","59+","NH Asian","Some college/TS","SBP 120-129",NA,"Smoke",0
"2153","Male","40-59","Hispanic","Some college/TS","SBP 120-129",NA,"Smoke",0
"2154","Female","40-59","Hispanic","Some college/TS","SBP 120-129",NA,"Smoke",0
"2155","Male","59+","Hispanic","Some college/TS","SBP 120-129",NA,"Smoke",0
"2156","Female","59+","Hispanic","Some college/TS","SBP 120-129",NA,"Smoke",0
"2157","Male","40-59","Other","Some college/TS","SBP 120-129",NA,"Smoke",0
"2158","Female","40-59","Other","Some college/TS","SBP 120-129",NA,"Smoke",0
"2159","Male","59+","Other","Some college/TS","SBP 120-129",NA,"Smoke",0
"2160","Female","59+","Other","Some college/TS","SBP 120-129",NA,"Smoke",0
"2161","Male","40-59","NH White",">=College grad","SBP 120-129",NA,"Smoke",0
"2162","Female","40-59","NH White",">=College grad","SBP 120-129",NA,"Smoke",0
"2163","Male","59+","NH White",">=College grad","SBP 120-129",NA,"Smoke",0
"2164","Female","59+","NH White",">=College grad","SBP 120-129",NA,"Smoke",0
"2165","Male","40-59","NH Black",">=College grad","SBP 120-129",NA,"Smoke",0
"2166","Female","40-59","NH Black",">=College grad","SBP 120-129",NA,"Smoke",26282
"2167","Male","59+","NH Black",">=College grad","SBP 120-129",NA,"Smoke",0
"2168","Female","59+","NH Black",">=College grad","SBP 120-129",NA,"Smoke",0
"2169","Male","40-59","NH Asian",">=College grad","SBP 120-129",NA,"Smoke",0
"2170","Female","40-59","NH Asian",">=College grad","SBP 120-129",NA,"Smoke",0
"2171","Male","59+","NH Asian",">=College grad","SBP 120-129",NA,"Smoke",0
"2172","Female","59+","NH Asian",">=College grad","SBP 120-129",NA,"Smoke",0
"2173","Male","40-59","Hispanic",">=College grad","SBP 120-129",NA,"Smoke",0
"2174","Female","40-59","Hispanic",">=College grad","SBP 120-129",NA,"Smoke",0
"2175","Male","59+","Hispanic",">=College grad","SBP 120-129",NA,"Smoke",0
"2176","Female","59+","Hispanic",">=College grad","SBP 120-129",NA,"Smoke",0
"2177","Male","40-59","Other",">=College grad","SBP 120-129",NA,"Smoke",0
"2178","Female","40-59","Other",">=College grad","SBP 120-129",NA,"Smoke",0
"2179","Male","59+","Other",">=College grad","SBP 120-129",NA,"Smoke",0
"2180","Female","59+","Other",">=College grad","SBP 120-129",NA,"Smoke",0
"2181","Male","40-59","NH White",NA,"SBP 120-129",NA,"Smoke",0
"2182","Female","40-59","NH White",NA,"SBP 120-129",NA,"Smoke",0
"2183","Male","59+","NH White",NA,"SBP 120-129",NA,"Smoke",0
"2184","Female","59+","NH White",NA,"SBP 120-129",NA,"Smoke",0
"2185","Male","40-59","NH Black",NA,"SBP 120-129",NA,"Smoke",0
"2186","Female","40-59","NH Black",NA,"SBP 120-129",NA,"Smoke",0
"2187","Male","59+","NH Black",NA,"SBP 120-129",NA,"Smoke",0
"2188","Female","59+","NH Black",NA,"SBP 120-129",NA,"Smoke",0
"2189","Male","40-59","NH Asian",NA,"SBP 120-129",NA,"Smoke",0
"2190","Female","40-59","NH Asian",NA,"SBP 120-129",NA,"Smoke",0
"2191","Male","59+","NH Asian",NA,"SBP 120-129",NA,"Smoke",0
"2192","Female","59+","NH Asian",NA,"SBP 120-129",NA,"Smoke",0
"2193","Male","40-59","Hispanic",NA,"SBP 120-129",NA,"Smoke",0
"2194","Female","40-59","Hispanic",NA,"SBP 120-129",NA,"Smoke",0
"2195","Male","59+","Hispanic",NA,"SBP 120-129",NA,"Smoke",0
"2196","Female","59+","Hispanic",NA,"SBP 120-129",NA,"Smoke",0
"2197","Male","40-59","Other",NA,"SBP 120-129",NA,"Smoke",0
"2198","Female","40-59","Other",NA,"SBP 120-129",NA,"Smoke",0
"2199","Male","59+","Other",NA,"SBP 120-129",NA,"Smoke",0
"2200","Female","59+","Other",NA,"SBP 120-129",NA,"Smoke",0
"2201","Male","40-59","NH White","<HSG","SBP 130-139",NA,"Smoke",0
"2202","Female","40-59","NH White","<HSG","SBP 130-139",NA,"Smoke",0
"2203","Male","59+","NH White","<HSG","SBP 130-139",NA,"Smoke",0
"2204","Female","59+","NH White","<HSG","SBP 130-139",NA,"Smoke",0
"2205","Male","40-59","NH Black","<HSG","SBP 130-139",NA,"Smoke",0
"2206","Female","40-59","NH Black","<HSG","SBP 130-139",NA,"Smoke",0
"2207","Male","59+","NH Black","<HSG","SBP 130-139",NA,"Smoke",0
"2208","Female","59+","NH Black","<HSG","SBP 130-139",NA,"Smoke",0
"2209","Male","40-59","NH Asian","<HSG","SBP 130-139",NA,"Smoke",0
"2210","Female","40-59","NH Asian","<HSG","SBP 130-139",NA,"Smoke",0
"2211","Male","59+","NH Asian","<HSG","SBP 130-139",NA,"Smoke",0
"2212","Female","59+","NH Asian","<HSG","SBP 130-139",NA,"Smoke",0
"2213","Male","40-59","Hispanic","<HSG","SBP 130-139",NA,"Smoke",0
"2214","Female","40-59","Hispanic","<HSG","SBP 130-139",NA,"Smoke",0
"2215","Male","59+","Hispanic","<HSG","SBP 130-139",NA,"Smoke",0
"2216","Female","59+","Hispanic","<HSG","SBP 130-139",NA,"Smoke",0
"2217","Male","40-59","Other","<HSG","SBP 130-139",NA,"Smoke",0
"2218","Female","40-59","Other","<HSG","SBP 130-139",NA,"Smoke",0
"2219","Male","59+","Other","<HSG","SBP 130-139",NA,"Smoke",0
"2220","Female","59+","Other","<HSG","SBP 130-139",NA,"Smoke",0
"2221","Male","40-59","NH White","HSG/GED","SBP 130-139",NA,"Smoke",0
"2222","Female","40-59","NH White","HSG/GED","SBP 130-139",NA,"Smoke",0
"2223","Male","59+","NH White","HSG/GED","SBP 130-139",NA,"Smoke",0
"2224","Female","59+","NH White","HSG/GED","SBP 130-139",NA,"Smoke",0
"2225","Male","40-59","NH Black","HSG/GED","SBP 130-139",NA,"Smoke",0
"2226","Female","40-59","NH Black","HSG/GED","SBP 130-139",NA,"Smoke",0
"2227","Male","59+","NH Black","HSG/GED","SBP 130-139",NA,"Smoke",0
"2228","Female","59+","NH Black","HSG/GED","SBP 130-139",NA,"Smoke",0
"2229","Male","40-59","NH Asian","HSG/GED","SBP 130-139",NA,"Smoke",0
"2230","Female","40-59","NH Asian","HSG/GED","SBP 130-139",NA,"Smoke",0
"2231","Male","59+","NH Asian","HSG/GED","SBP 130-139",NA,"Smoke",0
"2232","Female","59+","NH Asian","HSG/GED","SBP 130-139",NA,"Smoke",0
"2233","Male","40-59","Hispanic","HSG/GED","SBP 130-139",NA,"Smoke",0
"2234","Female","40-59","Hispanic","HSG/GED","SBP 130-139",NA,"Smoke",0
"2235","Male","59+","Hispanic","HSG/GED","SBP 130-139",NA,"Smoke",0
"2236","Female","59+","Hispanic","HSG/GED","SBP 130-139",NA,"Smoke",0
"2237","Male","40-59","Other","HSG/GED","SBP 130-139",NA,"Smoke",0
"2238","Female","40-59","Other","HSG/GED","SBP 130-139",NA,"Smoke",0
"2239","Male","59+","Other","HSG/GED","SBP 130-139",NA,"Smoke",0
"2240","Female","59+","Other","HSG/GED","SBP 130-139",NA,"Smoke",0
"2241","Male","40-59","NH White","Some college/TS","SBP 130-139",NA,"Smoke",0
"2242","Female","40-59","NH White","Some college/TS","SBP 130-139",NA,"Smoke",0
"2243","Male","59+","NH White","Some college/TS","SBP 130-139",NA,"Smoke",0
"2244","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"Smoke",0
"2245","Male","40-59","NH Black","Some college/TS","SBP 130-139",NA,"Smoke",0
"2246","Female","40-59","NH Black","Some college/TS","SBP 130-139",NA,"Smoke",0
"2247","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"Smoke",0
"2248","Female","59+","NH Black","Some college/TS","SBP 130-139",NA,"Smoke",0
"2249","Male","40-59","NH Asian","Some college/TS","SBP 130-139",NA,"Smoke",0
"2250","Female","40-59","NH Asian","Some college/TS","SBP 130-139",NA,"Smoke",0
"2251","Male","59+","NH Asian","Some college/TS","SBP 130-139",NA,"Smoke",0
"2252","Female","59+","NH Asian","Some college/TS","SBP 130-139",NA,"Smoke",0
"2253","Male","40-59","Hispanic","Some college/TS","SBP 130-139",NA,"Smoke",0
"2254","Female","40-59","Hispanic","Some college/TS","SBP 130-139",NA,"Smoke",0
"2255","Male","59+","Hispanic","Some college/TS","SBP 130-139",NA,"Smoke",0
"2256","Female","59+","Hispanic","Some college/TS","SBP 130-139",NA,"Smoke",0
"2257","Male","40-59","Other","Some college/TS","SBP 130-139",NA,"Smoke",0
"2258","Female","40-59","Other","Some college/TS","SBP 130-139",NA,"Smoke",0
"2259","Male","59+","Other","Some college/TS","SBP 130-139",NA,"Smoke",0
"2260","Female","59+","Other","Some college/TS","SBP 130-139",NA,"Smoke",0
"2261","Male","40-59","NH White",">=College grad","SBP 130-139",NA,"Smoke",0
"2262","Female","40-59","NH White",">=College grad","SBP 130-139",NA,"Smoke",0
"2263","Male","59+","NH White",">=College grad","SBP 130-139",NA,"Smoke",0
"2264","Female","59+","NH White",">=College grad","SBP 130-139",NA,"Smoke",0
"2265","Male","40-59","NH Black",">=College grad","SBP 130-139",NA,"Smoke",0
"2266","Female","40-59","NH Black",">=College grad","SBP 130-139",NA,"Smoke",0
"2267","Male","59+","NH Black",">=College grad","SBP 130-139",NA,"Smoke",0
"2268","Female","59+","NH Black",">=College grad","SBP 130-139",NA,"Smoke",0
"2269","Male","40-59","NH Asian",">=College grad","SBP 130-139",NA,"Smoke",0
"2270","Female","40-59","NH Asian",">=College grad","SBP 130-139",NA,"Smoke",0
"2271","Male","59+","NH Asian",">=College grad","SBP 130-139",NA,"Smoke",0
"2272","Female","59+","NH Asian",">=College grad","SBP 130-139",NA,"Smoke",0
"2273","Male","40-59","Hispanic",">=College grad","SBP 130-139",NA,"Smoke",0
"2274","Female","40-59","Hispanic",">=College grad","SBP 130-139",NA,"Smoke",0
"2275","Male","59+","Hispanic",">=College grad","SBP 130-139",NA,"Smoke",0
"2276","Female","59+","Hispanic",">=College grad","SBP 130-139",NA,"Smoke",0
"2277","Male","40-59","Other",">=College grad","SBP 130-139",NA,"Smoke",0
"2278","Female","40-59","Other",">=College grad","SBP 130-139",NA,"Smoke",0
"2279","Male","59+","Other",">=College grad","SBP 130-139",NA,"Smoke",0
"2280","Female","59+","Other",">=College grad","SBP 130-139",NA,"Smoke",0
"2281","Male","40-59","NH White",NA,"SBP 130-139",NA,"Smoke",0
"2282","Female","40-59","NH White",NA,"SBP 130-139",NA,"Smoke",0
"2283","Male","59+","NH White",NA,"SBP 130-139",NA,"Smoke",0
"2284","Female","59+","NH White",NA,"SBP 130-139",NA,"Smoke",0
"2285","Male","40-59","NH Black",NA,"SBP 130-139",NA,"Smoke",0
"2286","Female","40-59","NH Black",NA,"SBP 130-139",NA,"Smoke",0
"2287","Male","59+","NH Black",NA,"SBP 130-139",NA,"Smoke",0
"2288","Female","59+","NH Black",NA,"SBP 130-139",NA,"Smoke",0
"2289","Male","40-59","NH Asian",NA,"SBP 130-139",NA,"Smoke",0
"2290","Female","40-59","NH Asian",NA,"SBP 130-139",NA,"Smoke",0
"2291","Male","59+","NH Asian",NA,"SBP 130-139",NA,"Smoke",0
"2292","Female","59+","NH Asian",NA,"SBP 130-139",NA,"Smoke",0
"2293","Male","40-59","Hispanic",NA,"SBP 130-139",NA,"Smoke",0
"2294","Female","40-59","Hispanic",NA,"SBP 130-139",NA,"Smoke",0
"2295","Male","59+","Hispanic",NA,"SBP 130-139",NA,"Smoke",0
"2296","Female","59+","Hispanic",NA,"SBP 130-139",NA,"Smoke",0
"2297","Male","40-59","Other",NA,"SBP 130-139",NA,"Smoke",0
"2298","Female","40-59","Other",NA,"SBP 130-139",NA,"Smoke",0
"2299","Male","59+","Other",NA,"SBP 130-139",NA,"Smoke",0
"2300","Female","59+","Other",NA,"SBP 130-139",NA,"Smoke",0
"2301","Male","40-59","NH White","<HSG","SBP>=140",NA,"Smoke",0
"2302","Female","40-59","NH White","<HSG","SBP>=140",NA,"Smoke",0
"2303","Male","59+","NH White","<HSG","SBP>=140",NA,"Smoke",0
"2304","Female","59+","NH White","<HSG","SBP>=140",NA,"Smoke",0
"2305","Male","40-59","NH Black","<HSG","SBP>=140",NA,"Smoke",0
"2306","Female","40-59","NH Black","<HSG","SBP>=140",NA,"Smoke",0
"2307","Male","59+","NH Black","<HSG","SBP>=140",NA,"Smoke",0
"2308","Female","59+","NH Black","<HSG","SBP>=140",NA,"Smoke",0
"2309","Male","40-59","NH Asian","<HSG","SBP>=140",NA,"Smoke",0
"2310","Female","40-59","NH Asian","<HSG","SBP>=140",NA,"Smoke",0
"2311","Male","59+","NH Asian","<HSG","SBP>=140",NA,"Smoke",0
"2312","Female","59+","NH Asian","<HSG","SBP>=140",NA,"Smoke",0
"2313","Male","40-59","Hispanic","<HSG","SBP>=140",NA,"Smoke",0
"2314","Female","40-59","Hispanic","<HSG","SBP>=140",NA,"Smoke",0
"2315","Male","59+","Hispanic","<HSG","SBP>=140",NA,"Smoke",0
"2316","Female","59+","Hispanic","<HSG","SBP>=140",NA,"Smoke",0
"2317","Male","40-59","Other","<HSG","SBP>=140",NA,"Smoke",0
"2318","Female","40-59","Other","<HSG","SBP>=140",NA,"Smoke",0
"2319","Male","59+","Other","<HSG","SBP>=140",NA,"Smoke",0
"2320","Female","59+","Other","<HSG","SBP>=140",NA,"Smoke",0
"2321","Male","40-59","NH White","HSG/GED","SBP>=140",NA,"Smoke",0
"2322","Female","40-59","NH White","HSG/GED","SBP>=140",NA,"Smoke",0
"2323","Male","59+","NH White","HSG/GED","SBP>=140",NA,"Smoke",0
"2324","Female","59+","NH White","HSG/GED","SBP>=140",NA,"Smoke",0
